# MANUALLY MANAGED - admitted WIP relocation candidate census.
# Seed/audit tooling writes build/retail-seed only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# PS-X EXE retains no relocation directory: candidate does not mean linker truth.
image	site_va	site_file_offset	paired_site_va	kind	channel	target_va	target_region	target_name	opcode	register	confidence	status	provenance
GAME.EXE	0x8001235c	0xb5c		mips32_candidate	raw-word	0x8002b5a4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012360	0xb60		mips32_candidate	raw-word	0x8002b5ac	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012364	0xb64		mips32_candidate	raw-word	0x8002b5a4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012368	0xb68		mips32_candidate	raw-word	0x8002b5a4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001236c	0xb6c		mips32_candidate	raw-word	0x8002b5a4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012370	0xb70		mips32_candidate	raw-word	0x8002b5b8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012374	0xb74		mips32_candidate	raw-word	0x8002b5b8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012378	0xb78		mips32_candidate	raw-word	0x8002b5b8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001237c	0xb7c		mips32_candidate	raw-word	0x8002b5b4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012380	0xb80		mips32_candidate	raw-word	0x8002b5a4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012384	0xb84		mips32_candidate	raw-word	0x8002b5a4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012388	0xb88		mips32_candidate	raw-word	0x8002b5a4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001238c	0xb8c		mips32_candidate	raw-word	0x8002b704	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012390	0xb90		mips32_candidate	raw-word	0x8002b70c	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012394	0xb94		mips32_candidate	raw-word	0x8002b704	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012398	0xb98		mips32_candidate	raw-word	0x8002b714	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001239c	0xb9c		mips32_candidate	raw-word	0x8002b704	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123a0	0xba0		mips32_candidate	raw-word	0x8002b71c	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123a4	0xba4		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123a8	0xba8		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123ac	0xbac		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123b0	0xbb0		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123b4	0xbb4		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123b8	0xbb8		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123bc	0xbbc		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123c0	0xbc0		mips32_candidate	raw-word	0x8002b720	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123c4	0xbc4		mips32_candidate	raw-word	0x8002b704	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123cc	0xbcc		mips32_candidate	raw-word	0x8002bce4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123d0	0xbd0		mips32_candidate	raw-word	0x8002bcec	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123d4	0xbd4		mips32_candidate	raw-word	0x8002bce4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123d8	0xbd8		mips32_candidate	raw-word	0x8002bcec	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123dc	0xbdc		mips32_candidate	raw-word	0x8002bce4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123e0	0xbe0		mips32_candidate	raw-word	0x8002bcf0	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123e4	0xbe4		mips32_candidate	raw-word	0x8002bcf0	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123e8	0xbe8		mips32_candidate	raw-word	0x8002bcec	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123ec	0xbec		mips32_candidate	raw-word	0x8002be88	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123f0	0xbf0		mips32_candidate	raw-word	0x8002be90	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123f4	0xbf4		mips32_candidate	raw-word	0x8002be88	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123f8	0xbf8		mips32_candidate	raw-word	0x8002be88	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800123fc	0xbfc		mips32_candidate	raw-word	0x8002be88	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012400	0xc00		mips32_candidate	raw-word	0x8002be94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012404	0xc04		mips32_candidate	raw-word	0x8002be94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012408	0xc08		mips32_candidate	raw-word	0x8002be88	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001240c	0xc0c		mips32_candidate	raw-word	0x8002be94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012410	0xc10		mips32_candidate	raw-word	0x8002be94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012414	0xc14		mips32_candidate	raw-word	0x8002be94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012418	0xc18		mips32_candidate	raw-word	0x8002be94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001241c	0xc1c		mips32_candidate	raw-word	0x8002be88	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001248c	0xc8c		mips32_candidate	raw-word	0x8002c568	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012490	0xc90		mips32_candidate	raw-word	0x8002c550	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012494	0xc94		mips32_candidate	raw-word	0x8002c558	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012498	0xc98		mips32_candidate	raw-word	0x8002c560	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001249c	0xc9c		mips32_candidate	raw-word	0x8002c568	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124a0	0xca0		mips32_candidate	raw-word	0x8002c570	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124a4	0xca4		mips32_candidate	raw-word	0x8002c578	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124a8	0xca8		mips32_candidate	raw-word	0x8002c580	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124ac	0xcac		mips32_candidate	raw-word	0x8002c588	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124b0	0xcb0		mips32_candidate	raw-word	0x8002c590	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124b4	0xcb4		mips32_candidate	raw-word	0x8002c590	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124b8	0xcb8		mips32_candidate	raw-word	0x8002c598	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124bc	0xcbc		mips32_candidate	raw-word	0x8002c5a0	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124c0	0xcc0		mips32_candidate	raw-word	0x8002c5a8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124c4	0xcc4		mips32_candidate	raw-word	0x8002c5b0	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124d4	0xcd4		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124d8	0xcd8		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124dc	0xcdc		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124e0	0xce0		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124e4	0xce4		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124e8	0xce8		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124ec	0xcec		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124f0	0xcf0		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124f4	0xcf4		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124f8	0xcf8		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800124fc	0xcfc		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012500	0xd00		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012504	0xd04		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012508	0xd08		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001250c	0xd0c		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012510	0xd10		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012514	0xd14		mips32_candidate	raw-word	0x8002f1e8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012518	0xd18		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001251c	0xd1c		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012520	0xd20		mips32_candidate	raw-word	0x8002ee94	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012524	0xd24		mips32_candidate	raw-word	0x8002faf0	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012528	0xd28		mips32_candidate	raw-word	0x8002fb1c	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001252c	0xd2c		mips32_candidate	raw-word	0x8002fb88	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012530	0xd30		mips32_candidate	raw-word	0x8002fe20	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012534	0xd34		mips32_candidate	raw-word	0x8002fe9c	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012538	0xd38		mips32_candidate	raw-word	0x8002fc74	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001253c	0xd3c		mips32_candidate	raw-word	0x8002fcb4	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012540	0xd40		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012544	0xd44		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012548	0xd48		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001254c	0xd4c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012550	0xd50		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012554	0xd54		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012558	0xd58		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001255c	0xd5c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012560	0xd60		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012564	0xd64		mips32_candidate	raw-word	0x8002ffac	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012568	0xd68		mips32_candidate	raw-word	0x80030188	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001256c	0xd6c		mips32_candidate	raw-word	0x800302cc	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012570	0xd70		mips32_candidate	raw-word	0x8003039c	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012574	0xd74		mips32_candidate	raw-word	0x800303ac	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012578	0xd78		mips32_candidate	raw-word	0x800303bc	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001257c	0xd7c		mips32_candidate	raw-word	0x80030538	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012580	0xd80		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012584	0xd84		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012588	0xd88		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001258c	0xd8c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012590	0xd90		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012594	0xd94		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012598	0xd98		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001259c	0xd9c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125a0	0xda0		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125a4	0xda4		mips32_candidate	raw-word	0x800301f8	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125a8	0xda8		mips32_candidate	raw-word	0x800303cc	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125ac	0xdac		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125b0	0xdb0		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125b4	0xdb4		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125b8	0xdb8		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125bc	0xdbc		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125c0	0xdc0		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125c4	0xdc4		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125c8	0xdc8		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125cc	0xdcc		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125d0	0xdd0		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125d4	0xdd4		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125d8	0xdd8		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125dc	0xddc		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125e0	0xde0		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125e4	0xde4		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125e8	0xde8		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125ec	0xdec		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125f0	0xdf0		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125f4	0xdf4		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125f8	0xdf8		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x800125fc	0xdfc		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012600	0xe00		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012604	0xe04		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012608	0xe08		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001260c	0xe0c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012610	0xe10		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012614	0xe14		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012618	0xe18		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001261c	0xe1c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012620	0xe20		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012624	0xe24		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012628	0xe28		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001262c	0xe2c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012630	0xe30		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012634	0xe34		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012638	0xe38		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x8001263c	0xe3c		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
GAME.EXE	0x80012640	0xe40		mips32_candidate	raw-word	0x80030668	load		.word		range-only	candidate	investigation:relocs.tsv
